style	source	zoom	condition	prop_id	meaning	type	value
PhysicalFeature-Rank-12-Driving-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-12-Driving-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-12-Driving-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-12-Driving-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-12-Driving-Dark	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-12-Driving-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-12-Driving-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-12-Driving-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-12-Driving-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-12-Driving-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-12-Driving-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-12-Driving-Dark	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-12-Driving-Dark	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-12-Globe	base			24	textColor	rgba8	rgb(221,208,188) a=255
PhysicalFeature-Rank-12-Globe	zoom	0-11		18	textSizeScale	float	1.2
PhysicalFeature-Rank-12-Globe	zoom	11-24		18	textSizeScale	float	1.83
PhysicalFeature-Rank-12-Globe	zoom	0-11		25	labelHaloColor	rgba8	rgb(28,38,50) a=199
PhysicalFeature-Rank-12-Globe	zoom	11-24		25	labelHaloColor	rgba8	rgb(28,38,50) a=219
PhysicalFeature-Rank-12-Globe	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(159,227,237) a=128
PhysicalFeature-Rank-13-14	zoom	1-7		29	fontSizeParam	float	3
PhysicalFeature-Rank-13-14	zoom	7-8		29	fontSizeParam	float	3
PhysicalFeature-Rank-13-14	zoom	8-9		29	fontSizeParam	float	11.5
PhysicalFeature-Rank-13-14	zoom	9-10		29	fontSizeParam	float	20
PhysicalFeature-Rank-13-14	zoom	10-11		29	fontSizeParam	float	37
PhysicalFeature-Rank-13-14	zoom	11-12		29	fontSizeParam	float	54
PhysicalFeature-Rank-13-14	zoom	12-24		29	fontSizeParam	float	54
PhysicalFeature-Rank-13-14-Explore-Light	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-13-14-Explore-Light	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-13-14-Explore-Light	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-13-14-Explore-Light	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Explore-Light	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Explore-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Explore-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Explore-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Explore-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-13-14-Explore-Dark	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Explore-Dark	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Explore-Dark	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-13-14-Muted-Light	base			24	textColor	rgba8	rgb(184,157,141) a=204
PhysicalFeature-Rank-13-14-Muted-Light	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-13-14-Muted-Light	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-13-14-Muted-Light	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Muted-Light	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Muted-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Muted-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Muted-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Muted-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-13-14-Muted-Dark	base			24	textColor	rgba8	rgb(122,115,102) a=255
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Muted-Dark	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Muted-Dark	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-13-14-Driving-Light	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-13-14-Driving-Light	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-13-14-Driving-Light	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-13-14-Driving-Light	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Driving-Light	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Driving-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Driving-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Driving-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Driving-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-13-14-Driving-Dark	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-13-14-Driving-Dark	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-13-14-Driving-Dark	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-13-14-Globe	base			24	textColor	rgba8	rgb(221,208,188) a=255
PhysicalFeature-Rank-13-14-Globe	zoom	0-11		18	textSizeScale	float	1.2
PhysicalFeature-Rank-13-14-Globe	zoom	11-24		18	textSizeScale	float	1.83
PhysicalFeature-Rank-13-14-Globe	zoom	0-11		25	labelHaloColor	rgba8	rgb(28,38,50) a=199
PhysicalFeature-Rank-13-14-Globe	zoom	11-24		25	labelHaloColor	rgba8	rgb(28,38,50) a=219
PhysicalFeature-Rank-13-14-Globe	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(159,227,237) a=128
PhysicalFeature-Rank-15-16-LZ	zoom	1-9		29	fontSizeParam	float	5
PhysicalFeature-Rank-15-16-LZ	zoom	9-10		29	fontSizeParam	float	5
PhysicalFeature-Rank-15-16-LZ	zoom	10-11		29	fontSizeParam	float	10
PhysicalFeature-Rank-15-16-LZ	zoom	11-12		29	fontSizeParam	float	20
PhysicalFeature-Rank-15-16-LZ	zoom	12-13		29	fontSizeParam	float	30
PhysicalFeature-Rank-15-16-LZ	zoom	13-14		29	fontSizeParam	float	40
PhysicalFeature-Rank-15-16-Explore-Light-LZ	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Explore-Light-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Explore-Light-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Explore-Dark-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Muted-Light-LZ	base			24	textColor	rgba8	rgb(184,157,141) a=204
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Muted-Light-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Muted-Light-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	base			24	textColor	rgba8	rgb(122,115,102) a=255
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Muted-Dark-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Driving-Light-LZ	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Driving-Light-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Driving-Light-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Driving-Dark-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Globe-LZ	base			24	textColor	rgba8	rgb(221,208,188) a=255
PhysicalFeature-Rank-15-16-Globe-LZ	zoom	0-11		18	textSizeScale	float	1.2
PhysicalFeature-Rank-15-16-Globe-LZ	zoom	11-24		18	textSizeScale	float	1.83
PhysicalFeature-Rank-15-16-Globe-LZ	zoom	0-11		25	labelHaloColor	rgba8	rgb(28,38,50) a=199
PhysicalFeature-Rank-15-16-Globe-LZ	zoom	11-24		25	labelHaloColor	rgba8	rgb(28,38,50) a=219
PhysicalFeature-Rank-15-16-Globe-LZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(159,227,237) a=128
PhysicalFeature-Rank-15-16-MZ	zoom	1-9		29	fontSizeParam	float	5
PhysicalFeature-Rank-15-16-MZ	zoom	9-10		29	fontSizeParam	float	5
PhysicalFeature-Rank-15-16-MZ	zoom	10-11		29	fontSizeParam	float	10
PhysicalFeature-Rank-15-16-MZ	zoom	11-12		29	fontSizeParam	float	20
PhysicalFeature-Rank-15-16-MZ	zoom	12-13		29	fontSizeParam	float	30
PhysicalFeature-Rank-15-16-MZ	zoom	13-14		29	fontSizeParam	float	40
PhysicalFeature-Rank-15-16-Explore-Light-MZ	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Explore-Light-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Explore-Light-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Explore-Dark-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Muted-Light-MZ	base			24	textColor	rgba8	rgb(184,157,141) a=204
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Muted-Light-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Muted-Light-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	base			24	textColor	rgba8	rgb(122,115,102) a=255
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Muted-Dark-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Driving-Light-MZ	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Driving-Light-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Driving-Light-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-Rank-15-16-Driving-Dark-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-Rank-15-16-Globe-MZ	base			24	textColor	rgba8	rgb(221,208,188) a=255
PhysicalFeature-Rank-15-16-Globe-MZ	zoom	0-11		18	textSizeScale	float	1.2
PhysicalFeature-Rank-15-16-Globe-MZ	zoom	11-24		18	textSizeScale	float	1.83
PhysicalFeature-Rank-15-16-Globe-MZ	zoom	0-11		25	labelHaloColor	rgba8	rgb(28,38,50) a=199
PhysicalFeature-Rank-15-16-Globe-MZ	zoom	11-24		25	labelHaloColor	rgba8	rgb(28,38,50) a=219
PhysicalFeature-Rank-15-16-Globe-MZ	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(159,227,237) a=128
PhysicalFeature-LMZ-11	zoom	11-12		29	fontSizeParam	float	3
PhysicalFeature-LMZ-11	zoom	12-13		29	fontSizeParam	float	13
PhysicalFeature-LMZ-11	zoom	13-14		29	fontSizeParam	float	23
PhysicalFeature-LMZ-11	zoom	14-24		29	fontSizeParam	float	33
PhysicalFeature-LMZ-11-Explore-Light	base			24	textColor	rgba8	rgb(124,112,106) a=255
PhysicalFeature-LMZ-11-Explore-Light	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-LMZ-11-Explore-Light	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-LMZ-11-Explore-Light	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-LMZ-11-Explore-Light	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-LMZ-11-Explore-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-LMZ-11-Explore-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-LMZ-11-Explore-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-LMZ-11-Explore-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-LMZ-11-Explore-Dark	base			24	textColor	rgba8	rgb(204,172,151) a=255
PhysicalFeature-LMZ-11-Explore-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-LMZ-11-Explore-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-LMZ-11-Explore-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-LMZ-11-Explore-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-LMZ-11-Explore-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-LMZ-11-Explore-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-LMZ-11-Explore-Dark	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-LMZ-11-Explore-Dark	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=128
PhysicalFeature-LMZ-11-Muted-Light	base			24	textColor	rgba8	rgb(184,157,141) a=204
PhysicalFeature-LMZ-11-Muted-Light	zoom	0-13		25	labelHaloColor	rgba8	rgb(248,248,246) a=204
PhysicalFeature-LMZ-11-Muted-Light	zoom	13-24		25	labelHaloColor	rgba8	rgb(248,248,246) a=128
PhysicalFeature-LMZ-11-Muted-Light	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-LMZ-11-Muted-Light	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-LMZ-11-Muted-Light	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-LMZ-11-Muted-Light	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-LMZ-11-Muted-Light	zoom	17-24		18	textSizeScale	float	2
PhysicalFeature-LMZ-11-Muted-Light	cond+zoom	0-24	feature:MarkingColor=[28]	24	textColor	rgba8	rgb(126,188,224) a=255
PhysicalFeature-LMZ-11-Muted-Dark	base			24	textColor	rgba8	rgb(122,115,102) a=255
PhysicalFeature-LMZ-11-Muted-Dark	zoom	0-13		25	labelHaloColor	rgba8	rgb(18,48,51) a=112
PhysicalFeature-LMZ-11-Muted-Dark	zoom	13-24		25	labelHaloColor	rgba8	rgb(18,48,51) a=153
PhysicalFeature-LMZ-11-Muted-Dark	zoom	0-13		18	textSizeScale	float	1
PhysicalFeature-LMZ-11-Muted-Dark	zoom	13-14		18	textSizeScale	float	1.4
PhysicalFeature-LMZ-11-Muted-Dark	zoom	14-15		18	textSizeScale	float	1.5
PhysicalFeature-LMZ-11-Muted-Dark	zoom	15-17		18	textSizeScale	float	1.6
PhysicalFeature-LMZ-11-Muted-Dark	zoom	17-24		18	textSizeScale	float	2
